id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
10042,Vandal Hearts: Flames of Judgment,PlayStation3,SONY,6.5,11,desconocido
10123,LEGO Indiana Jones 2: The Adventure Continues,PlayStation3,SONY,7.2,33,desconocido
9898,Blackwood Crossing,PC,PC,6.5,13,desconocido
9850,Test Drive Off-Road Wide Open,PlayStation2,SONY,6.3,16,desconocido
10122,Pid,PlayStation3,SONY,8.0,7,desconocido
10080,Okage: Shadow King,PlayStation2,SONY,8.2,19,desconocido
10001,SimAnimals,DS,NINTENDO,8.0,5,desconocido
9664,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,PC,PC,6.5,13,desconocido
10131,Shrek SuperSlam,GameCube,NINTENDO,5.7,25,desconocido
9984,Anomaly Defenders,PC,PC,6.5,31,desconocido
10056,Tembo the Badass Elephant,XboxOne,MICROSOFT,7.3,28,desconocido
9760,Desert Rats vs. Afrika Korps,PC,PC,7.5,8,desconocido
10070,Romancing SaGa 2,Switch,NINTENDO,8.0,45,desconocido
10112,RICO,Switch,NINTENDO,6.3,9,desconocido
9982,Democracy 3,PC,PC,7.2,156,poco conocido
9767,EarthNight,Switch,NINTENDO,7.2,19,desconocido
10050,The Whispered World,PC,PC,7.4,94,desconocido
9919,Naruto: Ultimate Ninja Heroes,PSP,SONY,6.3,18,desconocido
10188,Ready 2 Rumble Boxing: Round 2,Dreamcast,SEGA,7.3,7,desconocido
9795,Mario & Sonic at the Olympic Games,DS,NINTENDO,7.2,45,desconocido
9676,Sparklite,PC,PC,6.5,6,desconocido
9865,The Golf Club,PC,PC,6.1,58,desconocido
9656,Hellgate: London,PC,PC,6.3,400,popular
9678,Crackdown 2,Xbox360,MICROSOFT,6.0,232,conocido
10144,The King of Fighters Collection: The Orochi Saga,Wii,NINTENDO,7.2,5,desconocido
9907,Duke Nukem 3D: Megaton Edition,PlayStation3,SONY,7.2,23,desconocido
10125,Touhou Genso Wanderer,PlayStation4,SONY,6.5,15,desconocido
10081,Echelon,PC,PC,7.3,14,desconocido
9936,Spore Galactic Adventures,PC,PC,7.2,83,desconocido
9831,Hyperdimension Neptunia Re;Birth3: V Generation,PlayStationVita,SONY,7.2,53,desconocido
10030,Killer7,PlayStation2,SONY,8.7,64,desconocido
10098,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,PlayStation4,SONY,4.4,23,desconocido
10018,Hydrophobia: Prophecy,PlayStation3,SONY,6.0,43,desconocido
9821,Photo Dojo,DS,NINTENDO,7.2,9,desconocido
10076,CIMA: The Enemy,GameBoyAdvance,NINTENDO,8.2,5,desconocido
9816,Leviathan: Warships,PC,PC,6.5,32,desconocido
10040,Starpoint Gemini 2,PC,PC,8.4,150,poco conocido
9667,Batman: The Enemy Within - Episode 1: The Enigma,PlayStation4,SONY,5.9,24,desconocido
9725,Atelier Ayesha: The Alchemist of Dusk,PlayStation3,SONY,7.7,88,desconocido
10048,MotoGP 09/10,PlayStation3,SONY,5.4,29,desconocido
9839,NASCAR Heat 4,PlayStation4,SONY,5.2,17,desconocido
9866,The Kore Gang,Wii,NINTENDO,8.4,8,desconocido
10118,Pride of Nations,PC,PC,5.6,16,desconocido
10051,NCAA Basketball 09,Xbox360,MICROSOFT,5.6,8,desconocido
9870,Rick and Morty: Virtual Rick-ality,PlayStation4,SONY,5.6,30,desconocido
10052,Below,XboxOne,MICROSOFT,5.4,63,desconocido
9681,Resident Evil 0,Switch,NINTENDO,7.7,26,desconocido
10079,Crash Bandicoot: The Wrath of Cortex,Xbox,MICROSOFT,7.8,40,desconocido
10029,Warriors Orochi 4 Ultimate,PlayStation4,SONY,5.3,18,desconocido
10036,F1 Championship Season 2000,PC,PC,7.8,8,desconocido
9763,Soldier of Fortune,Dreamcast,SEGA,8.5,12,desconocido
10010,Citizens of Earth,PlayStation4,SONY,7.0,37,desconocido
9864,Regalia: Of Men and Monarchs - Royal Edition,PlayStation4,SONY,5.6,7,desconocido
9893,Naruto Shippuden: Ultimate Ninja Storm Trilogy,Switch,NINTENDO,7.8,74,desconocido
10034,Columns Crown,GameBoyAdvance,NINTENDO,7.8,5,desconocido
9947,Sniper Elite V2,PlayStation3,SONY,6.8,107,poco conocido
9687,Silent Hill: Homecoming,Xbox360,MICROSOFT,6.9,205,conocido
9768,StarDrive 2,PC,PC,5.4,103,poco conocido
10084,Shining Resonance Refrain,Switch,NINTENDO,7.8,79,desconocido
9658,Deadly Premonition: The Director's Cut,PlayStation3,SONY,7.8,160,poco conocido
9761,Worms 3D,PlayStation2,SONY,7.7,29,desconocido
9708,ACA NeoGeo: Shock Troopers,Switch,NINTENDO,6.8,19,desconocido
9752,Deep Sky Derelicts,PC,PC,6.9,15,desconocido
10182,X-Men: The Arcade Game,Xbox360,MICROSOFT,6.9,19,desconocido
10078,Mat Hoffman's Pro BMX 2,GameCube,NINTENDO,8.4,5,desconocido
10005,The Council - Episode 2: Hide and Seek,PC,PC,6.8,18,desconocido
10046,Garfield's Nightmare,DS,NINTENDO,8.4,24,desconocido
10162,As Far As The Eye,PC,PC,6.8,6,desconocido
9848,F1 Career Challenge,PlayStation2,SONY,7.7,15,desconocido
9823,Hell Yeah! Wrath of the Dead Rabbit,Xbox360,MICROSOFT,8.4,29,desconocido
10043,Vampyr,PlayStation4,SONY,6.8,594,popular
9669,A Fisherman's Tale,PlayStation4,SONY,5.6,12,desconocido
10008,Fossil Fighters,DS,NINTENDO,8.4,21,desconocido
9979,Mother Russia Bleeds,PC,PC,6.9,109,poco conocido
10139,The Fall Part 2: Unbound,Switch,NINTENDO,6.8,10,desconocido
10176,Two Worlds II,PlayStation3,SONY,6.9,74,desconocido
10037,Dragon Ball: Origins 2,DS,NINTENDO,7.8,6,desconocido
9722,Brigador,PC,PC,7.8,40,desconocido
9908,Road Not Taken,PlayStation4,SONY,5.6,84,desconocido
10020,Puzzle Agent,PC,PC,7.0,83,desconocido
9775,Conarium,XboxOne,MICROSOFT,5.3,6,desconocido
9904,Verdun,PC,PC,7.8,132,poco conocido
9933,Making History: The Calm and the Storm,PC,PC,8.5,72,desconocido
10006,Nitroplus Blasterz: Heroines Infinite Duel,PlayStation4,SONY,6.8,40,desconocido
10061,Rainbow Moon,PlayStation3,SONY,6.9,70,desconocido
9817,Let's TAP,Wii,NINTENDO,6.9,12,desconocido
9962,60 Parsecs!,PC,PC,6.9,12,desconocido
10113,Homefront,PC,PC,5.6,622,popular
10146,Mortal Kombat: Unchained,PSP,SONY,8.4,39,desconocido
9811,Nelke & the Legendary Alchemists: Ateliers of the New World,Switch,NINTENDO,5.6,9,desconocido
10170,The Bard's Tale,PC,PC,7.7,94,desconocido
10021,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,PC,PC,5.6,34,desconocido
9977,Full Spectrum Warrior: Ten Hammers,PC,PC,7.8,23,desconocido
9673,Harvest Moon: Another Wonderful Life,GameCube,NINTENDO,8.5,67,desconocido
10184,World War II: Frontline Command,PC,PC,6.8,5,desconocido
10092,Assassin's Creed Unity,PlayStation4,SONY,5.3,2676,popular
9859,Nobunaga's Ambition: Taishi,PlayStation4,SONY,6.9,16,desconocido
10159,Apache: Air Assault,Xbox360,MICROSOFT,6.8,28,desconocido
9780,Code Vein,PlayStation4,SONY,7.8,538,popular
9968,Sacred 2: Fallen Angel,PlayStation3,SONY,7.0,56,desconocido
10072,Castlevania: Lords of Shadow 2,Xbox360,MICROSOFT,7.8,260,conocido
10120,Evergate,Switch,NINTENDO,7.7,16,desconocido
9980,Beat Cop,Switch,NINTENDO,6.9,9,desconocido
9891,Hyper Sentinel,Switch,NINTENDO,5.4,5,desconocido
9873,Haunt,Xbox360,MICROSOFT,7.8,16,desconocido
9867,NHL 2K9,PlayStation3,SONY,6.8,4,desconocido
9748,Dead Rising 3: Apocalypse Edition,PC,PC,5.6,359,popular
10148,Little Dragons Cafe,Switch,NINTENDO,6.8,23,desconocido
9794,MX vs. ATV Untamed,Xbox360,MICROSOFT,6.9,19,desconocido
9832,LEGO Jurassic World,XboxOne,MICROSOFT,6.8,53,desconocido
9657,Worms: Open Warfare,PSP,SONY,6.8,21,desconocido
10082,Soulbringer,PC,PC,7.8,30,desconocido
9888,Snooker 19,XboxOne,MICROSOFT,5.4,7,desconocido
9803,ATOM RPG: Post-apocalyptic indie game,PC,PC,8.5,133,poco conocido
10028,Cars,PSP,SONY,6.9,7,desconocido
9828,LEGO Rock Band,Wii,NINTENDO,6.8,6,desconocido
9955,Gekido Advance: Kintaro's Revenge,GameBoyAdvance,NINTENDO,7.0,4,desconocido
10108,Prince of Persia: Rival Swords,Wii,NINTENDO,7.8,23,desconocido
9874,Jett Rocket,Wii,NINTENDO,8.4,15,desconocido
9825,Hitman - Episode 5: Colorado,PlayStation4,SONY,6.9,31,desconocido
9943,MySims,PC,PC,6.8,11,desconocido
9887,MXGP 2019,XboxOne,MICROSOFT,5.3,10,desconocido
9684,Still Life,Xbox,MICROSOFT,7.0,6,desconocido
10134,Turok: Evolution,GameCube,NINTENDO,6.9,27,desconocido
9951,James Bond 007: Blood Stone,DS,NINTENDO,7.0,4,desconocido
9750,God Eater Resurrection,PlayStation4,SONY,7.0,77,desconocido
10064,AER: Memories of Old,PlayStation4,SONY,6.9,34,desconocido
9918,Nobunaga's Ambition: Rise to Power,PlayStation2,SONY,7.8,8,desconocido
9860,Dustforce,PlayStation3,SONY,6.8,12,desconocido
10160,LEGO Universe,PC,PC,7.7,29,desconocido
9709,Nom Nom Galaxy,PlayStation4,SONY,7.0,41,desconocido
9925,Fuzion Frenzy,Xbox,MICROSOFT,7.0,24,desconocido
9729,Sundered,PlayStation4,SONY,6.8,26,desconocido
10055,Biped,PlayStation4,SONY,7.8,44,desconocido
9996,Ticket to Ride,Xbox360,MICROSOFT,7.8,18,desconocido
9861,Full Auto,Xbox360,MICROSOFT,7.7,40,desconocido
10035,Project IGI: I'm Going In,PC,PC,7.7,90,desconocido
9662,Afterparty,PlayStation4,SONY,6.8,23,desconocido
10177,Guitar Hero On Tour: Modern Hits,DS,NINTENDO,6.8,8,desconocido
9778,Blues and Bullets - Episode 1: The End of Peace,XboxOne,MICROSOFT,5.4,34,desconocido
9765,SEGA Rally Online Arcade,Xbox360,MICROSOFT,5.6,7,desconocido
9682,Age of Empires Online,PC,PC,5.7,186,poco conocido
9734,Deadly Premonition Origins,Switch,NINTENDO,7.7,60,desconocido
9935,Just Dance 2015,XboxOne,MICROSOFT,7.7,20,desconocido
10023,Atelier Annie: Alchemists of Sera Island,DS,NINTENDO,6.8,15,desconocido
9736,Resident Evil: Revelations,PlayStation4,SONY,7.8,118,poco conocido
10132,Ferrari F355 Challenge,PlayStation2,SONY,5.5,6,desconocido
9956,Cognition: An Erica Reed Thriller Episode 4 - The Cain Killer,PC,PC,7.0,22,desconocido
10111,Nancy Drew: Danger By Design,PC,PC,5.7,15,desconocido
9983,SingStar ABBA,PlayStation3,SONY,5.5,4,desconocido
10017,The Final Station,XboxOne,MICROSOFT,7.0,16,desconocido
9834,Saints Row: The Third Remastered,PC,PC,6.9,45,desconocido
9742,TimeShift,Xbox360,MICROSOFT,7.8,70,desconocido
10178,ToeJam & Earl: Back in the Groove,XboxOne,MICROSOFT,5.7,22,desconocido
9805,Tenchu: Return From Darkness,Xbox,MICROSOFT,6.9,9,desconocido
9954,Luminous Arc,DS,NINTENDO,6.9,27,desconocido
10152,Sengoku,PC,PC,6.8,84,desconocido
10181,Richard & Alice,PC,PC,6.8,18,desconocido
10003,NFL Street 3,PlayStation2,SONY,8.5,11,desconocido
9910,BioShock Infinite: Burial at Sea - Episode One,PC,PC,7.8,580,popular
9845,Shrek 2,GameCube,NINTENDO,5.3,27,desconocido
9802,Piyotama,PlayStation3,SONY,6.8,5,desconocido
10087,The Angry Birds Movie 2 VR: Under Pressure,PlayStation4,SONY,7.7,34,desconocido
10117,Disney Universe,PlayStation3,SONY,6.9,14,desconocido
9938,Block Breaker Deluxe,Wii,NINTENDO,8.4,5,desconocido
9728,Global Agenda,PC,PC,7.8,356,popular
9975,Batman: Vengeance,Xbox,MICROSOFT,5.4,5,desconocido
9901,Dead Island: Definitive Collection,PC,PC,5.6,48,desconocido
9745,Scaler,PlayStation2,SONY,8.5,21,desconocido
9900,Yo-kai Watch 2: Fleshy Souls,3DS,NINTENDO,7.7,44,desconocido
9999,Wailing Heights,PC,PC,7.0,8,desconocido
9774,Papo & Yo,PC,PC,7.7,145,poco conocido
9712,Romance of the Three Kingdoms XI,PC,PC,7.9,49,desconocido
9573,The Sinking City,PC,PC,5.8,204,conocido
9377,The Detail,PC,PC,6.6,19,desconocido
9527,flOw,PlayStation3,SONY,6.8,81,desconocido
9274,Corpse Party,PC,PC,7.5,17,desconocido
9358,Farpoint,PlayStation4,SONY,8.1,244,conocido
9420,Cyberdimension Neptunia: 4 Goddesses Online,PlayStation4,SONY,6.8,41,desconocido
9467,Sublevel Zero Redux,PlayStation4,SONY,5.8,6,desconocido
9321,Industry Giant II,PC,PC,7.8,20,desconocido
9399,Get Even,PlayStation4,SONY,7.3,87,desconocido
9134,Mortal Kombat: Armageddon,Wii,NINTENDO,8.2,43,desconocido
9164,Steep,PlayStation4,SONY,6.4,271,conocido
9554,Sublevel Zero,PC,PC,7.1,8,desconocido
9315,Worms 4: Mayhem,PC,PC,7.6,67,desconocido
9618,Chromehounds,Xbox360,MICROSOFT,7.0,72,desconocido
9571,Heaven's Vault,PlayStation4,SONY,4.0,10,desconocido
9337,Rad,PC,PC,5.8,11,desconocido
9644,Songbringer,PlayStation4,SONY,6.4,5,desconocido
9510,Onimusha: Warlords,Switch,NINTENDO,7.5,41,desconocido
9458,Assetto Corsa Competizione,PlayStation4,SONY,5.5,46,desconocido
9133,Brothers in Arms: Earned in Blood,PlayStation2,SONY,8.0,28,desconocido
9436,Guardians of Middle-Earth,Xbox360,MICROSOFT,8.1,72,desconocido
9570,Etherborn,XboxOne,MICROSOFT,8.0,9,desconocido
9115,Screencheat,PC,PC,7.1,9,desconocido
9639,Sherlock Holmes: The Devil's Daughter,PlayStation4,SONY,7.1,143,poco conocido
9634,ScreamRide,XboxOne,MICROSOFT,4.8,226,conocido
9287,Bionic Commando,PlayStation3,SONY,7.1,71,desconocido
9591,A Robot Named Fight!,Switch,NINTENDO,7.6,22,desconocido
9605,Spy Chameleon,XboxOne,MICROSOFT,6.4,12,desconocido
9173,Just Cause 3,XboxOne,MICROSOFT,6.8,249,conocido
9302,No Straight Roads,Switch,NINTENDO,4.8,40,desconocido
9590,Sniper Ghost Warrior Contracts,PC,PC,6.6,118,poco conocido
9137,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,XboxOne,MICROSOFT,4.1,14,desconocido
9506,NBA 2K10: Draft Combine,Xbox360,MICROSOFT,7.3,4,desconocido
9130,Sherlock Holmes: Crimes & Punishments,XboxOne,MICROSOFT,6.8,78,desconocido
9552,Chambara,PlayStation4,SONY,6.0,6,desconocido
9264,Vexx,GameCube,NINTENDO,7.3,6,desconocido
9381,Retro City Rampage,Xbox360,MICROSOFT,7.7,20,desconocido
9500,Blood Omen 2,GameCube,NINTENDO,8.3,7,desconocido
9216,Shadow of Destiny,PC,PC,7.5,17,desconocido
9120,Assassin's Creed IV: Black Flag - Freedom Cry,PlayStation4,SONY,6.4,222,conocido
9448,FIFA World Cup: Germany 2006,DS,NINTENDO,7.3,8,desconocido
9616,Summon Night 6: Lost Borders,PlayStation4,SONY,6.9,19,desconocido
9375,A Normal Lost Phone,PC,PC,6.8,16,desconocido
9244,Battleborn,XboxOne,MICROSOFT,7.1,180,poco conocido
9344,Grand Slam Tennis 2,Xbox360,MICROSOFT,5.3,15,desconocido
9476,Aragami,PC,PC,7.1,72,desconocido
9251,Nintendogs + Cats: Golden Retriever & New Friends,3DS,NINTENDO,7.3,48,desconocido
9487,Crime Cities,PC,PC,8.0,6,desconocido
9581,Pro Cycling Manager 2017,PC,PC,6.4,5,desconocido
9190,Surgeon Simulator 2013,PC,PC,5.9,250,conocido
9174,Dyscourse,PC,PC,4.8,20,desconocido
9589,Fruit Ninja Kinect,Xbox360,MICROSOFT,6.4,38,desconocido
9257,Tomodachi Life,3DS,NINTENDO,7.7,210,conocido
9335,Snake Pass,PC,PC,7.5,49,desconocido
9329,Phantasy Star Zero,DS,NINTENDO,7.9,41,desconocido
9123,Grow Up,PC,PC,7.5,23,desconocido
9555,Star Wars: The Force Unleashed II,Wii,NINTENDO,7.8,35,desconocido
9482,P.T.O. IV: Pacific Theater of Operations,PlayStation2,SONY,6.6,5,desconocido
9332,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,PC,PC,6.6,19,desconocido
9180,Tumblestone,XboxOne,MICROSOFT,5.8,5,desconocido
9479,SpongeBob SquarePants: Battle for Bikini Bottom,GameCube,NINTENDO,8.5,66,desconocido
9502,The Sims 2: Castaway,PlayStation2,SONY,8.2,23,desconocido
9376,Fragments of Him,XboxOne,MICROSOFT,7.3,4,desconocido
9249,Space Interceptor: Project Freedom,PC,PC,6.6,5,desconocido
9208,Silent Hunter II,PC,PC,7.5,14,desconocido
9572,Swarm,PlayStation3,SONY,7.3,4,desconocido
9240,One Piece: Pirate Warriors 2,PlayStation3,SONY,7.8,71,desconocido
9647,Ridge Racer Unbounded,Xbox360,MICROSOFT,7.6,57,desconocido
9534,IndyCar Series,Xbox,MICROSOFT,7.3,4,desconocido
9484,Half-Life: Blue Shift,PC,PC,8.2,640,popular
9388,NBA Inside Drive 2004,Xbox,MICROSOFT,8.2,11,desconocido
9273,Star Wars Galaxies: An Empire Divided,PC,PC,5.8,104,poco conocido
9367,Romancing SaGa 2,PlayStation4,SONY,7.0,8,desconocido
9280,Aces of the Galaxy,Xbox360,MICROSOFT,7.3,13,desconocido
9239,Disney Infinity 2.0 Edition,PlayStation4,SONY,5.5,43,desconocido
9567,Mass Effect: Andromeda,PlayStation4,SONY,4.9,3862,popular
9226,Choplifter HD,PlayStation3,SONY,4.9,11,desconocido
9603,The 3rd Birthday,PSP,SONY,6.1,134,poco conocido
9369,Resident Evil 7: biohazard - Not a Hero,PlayStation4,SONY,7.5,75,desconocido
9338,Guitar Hero: Smash Hits,Xbox360,MICROSOFT,6.1,22,desconocido
9271,Madagascar,Xbox,MICROSOFT,7.3,4,desconocido
9422,Dark Souls III: Ashes of Ariandel,PlayStation4,SONY,7.3,189,poco conocido
9330,Might & Magic X: Legacy,PC,PC,7.3,335,popular
9270,The Escapists,PC,PC,6.8,106,poco conocido
9449,Lichtspeer: Double Speer Edition,Switch,NINTENDO,7.1,12,desconocido
9125,Wolfenstein,PlayStation3,SONY,7.5,84,desconocido
9312,Mantis Burn Racing,PlayStation4,SONY,6.9,27,desconocido
9233,WWE '12,Xbox360,MICROSOFT,6.4,104,poco conocido
9155,Dead Island,PlayStation3,SONY,6.6,439,popular
9522,Tornado Outbreak,Wii,NINTENDO,8.2,5,desconocido
9346,BloodRayne 2,Xbox,MICROSOFT,8.8,5,desconocido
9553,Starpoint Gemini 2,XboxOne,MICROSOFT,7.1,20,desconocido
9252,Blackwood Crossing,PlayStation4,SONY,6.8,29,desconocido
9166,Tower of Guns,XboxOne,MICROSOFT,6.1,19,desconocido
9347,Street Fighter X Mega Man,PC,PC,8.6,94,desconocido
9592,Knight Squad,XboxOne,MICROSOFT,6.8,24,desconocido
9304,The Fall of the Dungeon Guardians,PC,PC,6.9,32,desconocido
9602,Looney Tunes Racing,PlayStation,SONY,7.6,9,desconocido
9363,Melbits World,PlayStation4,SONY,6.6,27,desconocido
9384,Call of Juarez,Xbox360,MICROSOFT,7.1,56,desconocido
9228,The Fancy Pants Adventures,PlayStation3,SONY,7.3,7,desconocido
9297,Sludge Life,PC,PC,6.9,25,desconocido
9628,The Munchables,Wii,NINTENDO,8.2,6,desconocido
9221,J.U.L.I.A.: Among the Stars,PC,PC,7.8,24,desconocido
9615,3000th Duel,Switch,NINTENDO,8.3,58,desconocido
9465,Tak 2: The Staff of Dreams,PlayStation2,SONY,8.3,12,desconocido
9418,LEGO Jurassic World,Switch,NINTENDO,7.1,7,desconocido
9452,Metal Slug 4 & 5,PlayStation2,SONY,7.8,15,desconocido
9426,Silent Hill: Homecoming,PlayStation3,SONY,6.6,217,conocido
9159,Kirby: Squeak Squad,DS,NINTENDO,7.9,71,desconocido
9617,Easy Golf: Course Architect,Xbox360,MICROSOFT,7.9,7,desconocido
9652,Hulk,PlayStation2,SONY,8.0,24,desconocido
9151,F1 World Grand Prix,PC,PC,6.9,11,desconocido
9439,Nuclear Dawn,PC,PC,7.5,125,poco conocido
9530,To End All Wars,PC,PC,7.5,13,desconocido
9489,Act of Aggression,PC,PC,7.1,98,desconocido
9192,The Typing of the Dead: Overkill,PC,PC,7.6,48,desconocido
9298,Leisure Suit Larry: Wet Dreams Don't Dry,PlayStation4,SONY,6.9,21,desconocido
9260,Sid Meier's Ace Patrol,PC,PC,6.6,24,desconocido
9637,ParaWorld,PC,PC,7.9,26,desconocido
9624,JoJo's Bizarre Adventure All-Star Battle,PlayStation3,SONY,8.2,86,desconocido
9326,Death end re;Quest,PlayStation4,SONY,7.9,54,desconocido
9324,Shinobi,PlayStation2,SONY,8.2,51,desconocido
9247,LEGO Indiana Jones 2: The Adventure Continues,Xbox360,MICROSOFT,7.5,40,desconocido
9475,Bendy and the Ink Machine,PlayStation4,SONY,7.0,27,desconocido
9341,"Warhammer 40,000: Gladius - Relics of War",PC,PC,7.3,33,desconocido
9235,StarBlox Inc.,Switch,NINTENDO,6.8,6,desconocido
9462,Bird & Beans,DS,NINTENDO,7.5,4,desconocido
9424,Uno,PlayStation4,SONY,6.4,27,desconocido
9272,Hitman - Episode 4: Bangkok,PlayStation4,SONY,7.0,46,desconocido
9542,Rocket Arena,XboxOne,MICROSOFT,7.5,15,desconocido
9109,Just Dance 2018,Switch,NINTENDO,5.9,35,desconocido
9546,Retro City Rampage,PlayStation3,SONY,7.0,34,desconocido
9365,Happy Birthdays,Switch,NINTENDO,7.2,6,desconocido
9596,Harry Potter and the Chamber of Secrets,PlayStation2,SONY,7.5,77,desconocido
9629,Minecraft: Story Mode - Episode 1: The Order of the Stone,PlayStation4,SONY,4.3,83,desconocido
9414,Spy Hunter,GameCube,NINTENDO,8.0,6,desconocido
9446,Portal Knights,PlayStation4,SONY,6.5,36,desconocido
9499,Rogue Trooper,PlayStation2,SONY,8.4,12,desconocido
9517,Nintendo Labo: Toycon 04 VR Kit,Switch,NINTENDO,6.5,60,desconocido
9492,Final Fantasy: The 4 Heroes of Light,DS,NINTENDO,8.7,122,poco conocido
9339,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,PC,PC,4.3,27,desconocido
9405,Tokyo 42,XboxOne,MICROSOFT,4.3,8,desconocido
9277,Mad Riders,PlayStation3,SONY,5.3,12,desconocido
9201,Factotum 90,XboxOne,MICROSOFT,5.9,8,desconocido
9167,Nanostray,DS,NINTENDO,7.7,20,desconocido
9480,Tak and the Power of Juju,GameCube,NINTENDO,8.3,13,desconocido
9646,"Batman: Arkham Origins - Cold, Cold Heart",Xbox360,MICROSOFT,8.0,50,desconocido
9588,Pilotwings Resort,3DS,NINTENDO,7.2,103,poco conocido
9584,Edge of Nowhere,PC,PC,6.8,18,desconocido
9309,Lords of the Fallen,XboxOne,MICROSOFT,6.6,181,poco conocido
9633,Asura's Wrath,Xbox360,MICROSOFT,6.6,157,poco conocido
9279,Kona,PlayStation4,SONY,7.2,41,desconocido
9319,Brian Lara International Cricket 2007,PC,PC,8.6,9,desconocido
9496,Captain Tsubasa: Rise of New Champions,Switch,NINTENDO,7.2,33,desconocido
9389,NFL Blitz Pro,Xbox,MICROSOFT,6.6,8,desconocido
9432,World War III: Black Gold,PC,PC,5.9,13,desconocido
9490,LEGO Rock Band,Xbox360,MICROSOFT,7.2,33,desconocido
9413,Starshatter,PC,PC,8.0,12,desconocido
9497,Shantae and the Seven Sirens,PlayStation4,SONY,5.3,30,desconocido
9613,EyeToy: AntiGrav,PlayStation2,SONY,7.5,6,desconocido
9538,Dr. Mario 64,Nintendo64,NINTENDO,7.5,18,desconocido
9642,39 Days to Mars,PC,PC,4.6,8,desconocido
9477,Dreamfall Chapters,PC,PC,7.7,346,popular
9184,Styx: Master of Shadows,PC,PC,7.2,314,popular
9350,GRIP: Combat Racing,PlayStation4,SONY,5.3,18,desconocido
9455,Full Spectrum Warrior: Ten Hammers,PlayStation2,SONY,8.0,5,desconocido
9380,Ikachan,3DS,NINTENDO,7.2,9,desconocido
9234,HyperParasite,Switch,NINTENDO,7.8,6,desconocido
9310,Toukiden: The Age of Demons,PlayStationVita,SONY,8.0,137,poco conocido
9258,Gray Dawn,PC,PC,7.5,39,desconocido
9336,FlatOut,Xbox,MICROSOFT,8.0,21,desconocido
9518,No Heroes Allowed!,PSP,SONY,6.0,4,desconocido
9526,Samurai Warriors 4 Empires,PlayStation4,SONY,7.2,25,desconocido
9266,Time Crisis: Project Titan,PlayStation,SONY,6.5,10,desconocido
9383,Corpse Party,PSP,SONY,8.5,81,desconocido
9129,Lords of Xulima,PC,PC,7.7,125,poco conocido
9481,Wario World,GameCube,NINTENDO,7.5,63,desconocido
9168,DarkStar One,PC,PC,7.2,59,desconocido
9333,The Simpsons Game,PlayStation3,SONY,7.5,65,desconocido
9145,Godzilla: Destroy All Monsters Melee,Xbox,MICROSOFT,6.8,8,desconocido
9182,NES Remix,WiiU,NINTENDO,7.2,139,poco conocido
9569,Romance of the Three Kingdoms X,PlayStation2,SONY,8.3,9,desconocido
9196,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,PlayStation4,SONY,5.6,31,desconocido
9586,Minecraft: Story Mode - Episode 1: The Order of the Stone,PC,PC,4.4,264,conocido
9655,Gallop Racer 2001,PlayStation2,SONY,8.7,52,desconocido
9171,Saints Row IV: Re-Elected,Switch,NINTENDO,7.2,23,desconocido
9200,Minecraft: Story Mode Season Two - Episode 3: Jailhouse Block,PC,PC,7.5,25,desconocido
9438,Tesla vs Lovecraft,PlayStation4,SONY,6.5,16,desconocido
9529,Riptide GP: Renegade,PlayStation4,SONY,6.0,10,desconocido
9114,Hyperdimension Neptunia U: Action Unleashed,PlayStationVita,SONY,7.0,50,desconocido
