,puntuacion usuarios,marca
2987,6.4,NINTENDO
3097,6.4,NINTENDO
1411,6.4,NINTENDO
8610,6.4,NINTENDO
3598,6.4,NINTENDO
3630,6.4,NINTENDO
6449,6.4,NINTENDO
3347,6.4,NINTENDO
7464,6.4,NINTENDO
14862,6.4,NINTENDO
4962,6.4,NINTENDO
4098,6.4,NINTENDO
4878,6.4,NINTENDO
4958,6.4,NINTENDO
11620,6.4,NINTENDO
4937,6.4,NINTENDO
6227,6.4,NINTENDO
11712,6.4,NINTENDO
1239,6.4,NINTENDO
5038,6.4,NINTENDO
4514,6.4,NINTENDO
1632,6.4,NINTENDO
4068,6.4,NINTENDO
1651,6.4,NINTENDO
4664,6.4,NINTENDO
1636,6.4,NINTENDO
5347,6.3,NINTENDO
5012,6.3,NINTENDO
4241,6.3,NINTENDO
8250,6.3,NINTENDO
2357,6.3,NINTENDO
299,6.3,NINTENDO
1322,6.3,NINTENDO
3373,6.3,NINTENDO
1092,6.3,NINTENDO
3394,6.3,NINTENDO
3407,6.3,NINTENDO
3433,6.3,NINTENDO
5354,6.3,NINTENDO
6825,6.3,NINTENDO
532,6.3,NINTENDO
2358,6.3,NINTENDO
7681,6.3,NINTENDO
991,6.3,NINTENDO
2278,6.3,NINTENDO
5639,6.3,NINTENDO
4543,6.3,NINTENDO
14586,6.3,NINTENDO
2809,6.3,NINTENDO
7389,6.3,NINTENDO
9037,6.3,NINTENDO
2200,6.3,NINTENDO
14424,6.3,NINTENDO
7394,6.3,NINTENDO
1351,6.3,NINTENDO
13837,6.3,NINTENDO
10029,6.3,NINTENDO
1231,6.3,NINTENDO
990,6.3,NINTENDO
6397,6.3,NINTENDO
6444,6.3,NINTENDO
7297,6.3,NINTENDO
14170,6.3,NINTENDO
6414,6.3,NINTENDO
4163,6.3,NINTENDO
2282,6.3,NINTENDO
884,6.3,NINTENDO
3824,6.3,NINTENDO
3745,6.3,NINTENDO
2652,6.3,NINTENDO
1759,6.3,NINTENDO
123,6.3,NINTENDO
4165,6.3,NINTENDO
2290,6.3,NINTENDO
5055,6.3,NINTENDO
1442,6.3,NINTENDO
11638,6.3,NINTENDO
2613,6.3,NINTENDO
2609,6.3,NINTENDO
7811,6.3,NINTENDO
9620,6.3,NINTENDO
1700,6.3,NINTENDO
2668,6.2,NINTENDO
12262,6.2,NINTENDO
1156,6.2,NINTENDO
6524,6.2,NINTENDO
263,6.2,NINTENDO
4597,6.2,NINTENDO
3915,6.2,NINTENDO
12258,6.2,NINTENDO
1954,6.2,NINTENDO
1765,6.2,NINTENDO
2979,6.2,NINTENDO
3142,6.2,NINTENDO
5756,6.2,NINTENDO
4844,6.2,NINTENDO
2039,6.2,NINTENDO
12268,6.2,NINTENDO
1753,6.2,NINTENDO
2607,6.2,NINTENDO
1733,6.2,NINTENDO
12946,6.2,NINTENDO
1591,6.2,NINTENDO
5602,6.2,NINTENDO
873,6.2,NINTENDO
12273,6.2,NINTENDO
331,6.2,NINTENDO
1413,6.2,NINTENDO
3958,6.2,NINTENDO
7393,6.2,NINTENDO
2182,6.2,NINTENDO
7825,6.2,NINTENDO
4230,6.2,NINTENDO
4631,6.2,NINTENDO
13492,6.2,NINTENDO
7758,6.2,NINTENDO
6556,6.2,NINTENDO
5633,6.2,NINTENDO
8195,6.2,NINTENDO
4280,6.2,NINTENDO
10568,6.2,NINTENDO
4289,6.2,NINTENDO
1671,6.2,NINTENDO
7298,6.2,NINTENDO
8128,6.2,NINTENDO
1085,6.2,NINTENDO
1274,6.2,NINTENDO
4627,6.2,NINTENDO
4304,6.2,NINTENDO
971,6.2,NINTENDO
8316,6.2,NINTENDO
2130,6.2,NINTENDO
1979,6.1,NINTENDO
2892,6.1,NINTENDO
3908,6.1,NINTENDO
660,6.1,NINTENDO
16083,6.1,NINTENDO
1002,6.1,NINTENDO
4524,6.1,NINTENDO
14226,6.1,NINTENDO
2856,6.1,NINTENDO
5615,6.1,NINTENDO
4581,6.1,NINTENDO
3900,6.1,NINTENDO
1324,6.1,NINTENDO
295,6.1,NINTENDO
1764,6.1,NINTENDO
2708,6.1,NINTENDO
5364,6.1,NINTENDO
4127,6.1,NINTENDO
372,6.1,NINTENDO
2818,6.1,NINTENDO
9927,6.1,NINTENDO
2359,6.1,NINTENDO
3270,6.1,NINTENDO
5701,6.1,NINTENDO
7694,6.1,NINTENDO
4106,6.1,NINTENDO
2356,6.1,NINTENDO
3076,6.1,NINTENDO
5492,6.1,NINTENDO
6284,6.1,NINTENDO
5504,6.1,NINTENDO
1873,6.1,NINTENDO
12323,6.1,NINTENDO
8211,6.1,NINTENDO
11891,6.1,NINTENDO
3109,6.1,NINTENDO
2617,6.1,NINTENDO
7199,6.0,NINTENDO
2677,6.0,NINTENDO
2247,6.0,NINTENDO
1049,6.0,NINTENDO
1540,6.0,NINTENDO
9555,6.0,NINTENDO
5805,6.0,NINTENDO
15879,6.0,NINTENDO
7841,6.0,NINTENDO
2841,6.0,NINTENDO
816,6.0,NINTENDO
3475,6.0,NINTENDO
1641,6.0,NINTENDO
5292,6.0,NINTENDO
5275,6.0,NINTENDO
16038,6.0,NINTENDO
5018,6.0,NINTENDO
1658,6.0,NINTENDO
847,6.0,NINTENDO
1471,6.0,NINTENDO
6687,6.0,NINTENDO
6726,6.0,NINTENDO
6742,6.0,NINTENDO
4091,6.0,NINTENDO
6808,6.0,NINTENDO
4089,6.0,NINTENDO
2338,6.0,NINTENDO
489,6.0,NINTENDO
2307,6.0,NINTENDO
11957,6.0,NINTENDO
465,6.0,NINTENDO
13251,6.0,NINTENDO
4903,6.0,NINTENDO
1619,6.0,NINTENDO
399,6.0,NINTENDO
220,6.0,NINTENDO
3030,6.0,NINTENDO
640,6.0,NINTENDO
9010,6.0,NINTENDO
3044,6.0,NINTENDO
1934,6.0,NINTENDO
1227,6.0,NINTENDO
400,6.0,NINTENDO
369,6.0,NINTENDO
1611,6.0,NINTENDO
770,6.0,NINTENDO
333,6.0,NINTENDO
721,6.0,NINTENDO
1151,6.0,NINTENDO
6289,6.0,NINTENDO
2383,6.0,NINTENDO
4323,6.0,NINTENDO
814,6.0,NINTENDO
3258,6.0,NINTENDO
725,6.0,NINTENDO
11961,5.9,NINTENDO
2203,5.9,NINTENDO
1019,5.9,NINTENDO
305,5.9,NINTENDO
1290,5.9,NINTENDO
3492,5.9,NINTENDO
13206,5.9,NINTENDO
2567,5.9,NINTENDO
962,5.9,NINTENDO
8117,5.9,NINTENDO
3944,5.9,NINTENDO
5043,5.9,NINTENDO
7898,5.9,NINTENDO
3981,5.9,NINTENDO
11390,5.9,NINTENDO
3282,5.9,NINTENDO
4231,5.9,NINTENDO
1178,5.9,NINTENDO
224,5.9,NINTENDO
4442,5.9,NINTENDO
1535,5.9,NINTENDO
1252,5.9,NINTENDO
7116,5.9,NINTENDO
11680,5.9,NINTENDO
3960,5.9,NINTENDO
5478,5.9,NINTENDO
5800,5.9,NINTENDO
8494,5.9,NINTENDO
1831,5.9,NINTENDO
8586,5.9,NINTENDO
2568,5.9,NINTENDO
966,5.9,NINTENDO
5578,5.9,NINTENDO
2905,5.9,NINTENDO
335,5.9,NINTENDO
9488,5.9,NINTENDO
9480,5.9,NINTENDO
1296,5.8,NINTENDO
1029,5.8,NINTENDO
888,5.8,NINTENDO
1532,5.8,NINTENDO
2057,5.8,NINTENDO
2058,5.8,NINTENDO
1354,5.8,NINTENDO
1513,5.8,NINTENDO
2045,5.8,NINTENDO
2027,5.8,NINTENDO
836,5.8,NINTENDO
1499,5.8,NINTENDO
2148,5.8,NINTENDO
1007,5.8,NINTENDO
3559,5.8,NINTENDO
226,5.8,NINTENDO
4435,5.8,NINTENDO
11356,5.8,NINTENDO
2949,5.8,NINTENDO
4479,5.8,NINTENDO
6467,5.8,NINTENDO
2766,5.8,NINTENDO
6475,5.8,NINTENDO
6379,5.8,NINTENDO
6517,5.8,NINTENDO
5154,5.8,NINTENDO
2781,5.8,NINTENDO
5232,5.8,NINTENDO
2797,5.8,NINTENDO
6622,5.8,NINTENDO
4247,5.8,NINTENDO
4240,5.8,NINTENDO
9233,5.8,NINTENDO
449,5.8,NINTENDO
2324,5.8,NINTENDO
13527,5.8,NINTENDO
53,5.8,NINTENDO
3949,5.8,NINTENDO
3000,5.8,NINTENDO
713,5.8,NINTENDO
3857,5.8,NINTENDO
4207,5.8,NINTENDO
2523,5.8,NINTENDO
9214,5.8,NINTENDO
3255,5.8,NINTENDO
70,5.8,NINTENDO
4172,5.8,NINTENDO
7965,5.8,NINTENDO
638,5.7,NINTENDO
4452,5.7,NINTENDO
5859,5.7,NINTENDO
1914,5.7,NINTENDO
626,5.7,NINTENDO
15689,5.7,NINTENDO
4895,5.7,NINTENDO
1640,5.7,NINTENDO
3312,5.7,NINTENDO
5936,5.7,NINTENDO
13098,5.7,NINTENDO
1167,5.7,NINTENDO
7398,5.7,NINTENDO
10428,5.7,NINTENDO
2168,5.7,NINTENDO
144,5.7,NINTENDO
1150,5.7,NINTENDO
7854,5.7,NINTENDO
2086,5.7,NINTENDO
2909,5.7,NINTENDO
901,5.7,NINTENDO
6820,5.7,NINTENDO
247,5.7,NINTENDO
2787,5.7,NINTENDO
2805,5.7,NINTENDO
13954,5.7,NINTENDO
5135,5.6,NINTENDO
1675,5.6,NINTENDO
5932,5.6,NINTENDO
1001,5.6,NINTENDO
9509,5.6,NINTENDO
66,5.6,NINTENDO
1311,5.6,NINTENDO
1101,5.6,NINTENDO
7501,5.6,NINTENDO
6901,5.6,NINTENDO
931,5.6,NINTENDO
1263,5.6,NINTENDO
6350,5.6,NINTENDO
2276,5.6,NINTENDO
2755,5.6,NINTENDO
755,5.6,NINTENDO
2960,5.6,NINTENDO
3374,5.6,NINTENDO
2186,5.6,NINTENDO
3164,5.6,NINTENDO
3173,5.6,NINTENDO
2771,5.6,NINTENDO
6442,5.5,NINTENDO
3067,5.5,NINTENDO
1869,5.5,NINTENDO
2069,5.5,NINTENDO
1162,5.5,NINTENDO
918,5.5,NINTENDO
5064,5.5,NINTENDO
1875,5.5,NINTENDO
7395,5.5,NINTENDO
3059,5.5,NINTENDO
2089,5.5,NINTENDO
7355,5.5,NINTENDO
1264,5.5,NINTENDO
1424,5.5,NINTENDO
787,5.5,NINTENDO
2984,5.5,NINTENDO
6400,5.5,NINTENDO
3592,5.5,NINTENDO
2846,5.5,NINTENDO
1590,5.5,NINTENDO
2761,5.5,NINTENDO
4189,5.5,NINTENDO
2447,5.5,NINTENDO
8363,5.5,NINTENDO
4270,5.5,NINTENDO
10778,5.5,NINTENDO
3859,5.5,NINTENDO
9264,5.5,NINTENDO
2742,5.5,NINTENDO
9430,5.5,NINTENDO
1829,5.4,NINTENDO
1420,5.4,NINTENDO
380,5.4,NINTENDO
5744,5.4,NINTENDO
3861,5.4,NINTENDO
307,5.4,NINTENDO
4159,5.4,NINTENDO
6915,5.4,NINTENDO
655,5.4,NINTENDO
1301,5.4,NINTENDO
3632,5.4,NINTENDO
581,5.4,NINTENDO
2847,5.4,NINTENDO
402,5.4,NINTENDO
604,5.4,NINTENDO
1061,5.4,NINTENDO
2764,5.4,NINTENDO
4539,5.4,NINTENDO
1194,5.4,NINTENDO
284,5.4,NINTENDO
16150,5.4,NINTENDO
7687,5.4,NINTENDO
6972,5.3,NINTENDO
2119,5.3,NINTENDO
2759,5.3,NINTENDO
8062,5.3,NINTENDO
2499,5.3,NINTENDO
925,5.3,NINTENDO
237,5.3,NINTENDO
735,5.3,NINTENDO
276,5.3,NINTENDO
1279,5.3,NINTENDO
2059,5.3,NINTENDO
1197,5.3,NINTENDO
9166,5.3,NINTENDO
1059,5.3,NINTENDO
932,5.3,NINTENDO
1572,5.3,NINTENDO
4646,5.3,NINTENDO
4138,5.3,NINTENDO
1005,5.3,NINTENDO
1339,5.3,NINTENDO
1552,5.3,NINTENDO
13963,5.3,NINTENDO
860,5.3,NINTENDO
5136,5.3,NINTENDO
3053,5.3,NINTENDO
5193,5.3,NINTENDO
1433,5.3,NINTENDO
420,5.3,NINTENDO
595,5.3,NINTENDO
460,5.3,NINTENDO
802,5.2,NINTENDO
883,5.2,NINTENDO
2572,5.2,NINTENDO
8077,5.2,NINTENDO
7994,5.2,NINTENDO
807,5.2,NINTENDO
57,5.2,NINTENDO
1071,5.2,NINTENDO
1852,5.2,NINTENDO
1048,5.2,NINTENDO
1036,5.2,NINTENDO
845,5.2,NINTENDO
2510,5.2,NINTENDO
1792,5.2,NINTENDO
502,5.2,NINTENDO
505,5.2,NINTENDO
4362,5.2,NINTENDO
4448,5.2,NINTENDO
2051,5.2,NINTENDO
4944,5.2,NINTENDO
2048,5.2,NINTENDO
382,5.2,NINTENDO
1517,5.2,NINTENDO
12582,5.2,NINTENDO
832,5.2,NINTENDO
1154,5.2,NINTENDO
1865,5.2,NINTENDO
1456,5.1,NINTENDO
2533,5.1,NINTENDO
3961,5.1,NINTENDO
2050,5.1,NINTENDO
1042,5.1,NINTENDO
2212,5.1,NINTENDO
14569,5.1,NINTENDO
1299,5.1,NINTENDO
5867,5.1,NINTENDO
4376,5.1,NINTENDO
1503,5.1,NINTENDO
13676,5.1,NINTENDO
2028,5.1,NINTENDO
2547,5.1,NINTENDO
1550,5.1,NINTENDO
105,5.0,NINTENDO
733,5.0,NINTENDO
480,5.0,NINTENDO
97,5.0,NINTENDO
386,5.0,NINTENDO
675,5.0,NINTENDO
3466,5.0,NINTENDO
7533,5.0,NINTENDO
1097,5.0,NINTENDO
3850,5.0,NINTENDO
3176,5.0,NINTENDO
6551,5.0,NINTENDO
3162,5.0,NINTENDO
3158,5.0,NINTENDO
14102,5.0,NINTENDO
3953,5.0,NINTENDO
1077,5.0,NINTENDO
1074,5.0,NINTENDO
1058,5.0,NINTENDO
1948,5.0,NINTENDO
1820,5.0,NINTENDO
10440,5.0,NINTENDO
490,4.9,NINTENDO
2446,4.9,NINTENDO
571,4.9,NINTENDO
3920,4.9,NINTENDO
778,4.9,NINTENDO
262,4.9,NINTENDO
408,4.9,NINTENDO
7492,4.9,NINTENDO
8246,4.9,NINTENDO
2807,4.8,NINTENDO
7880,4.8,NINTENDO
183,4.8,NINTENDO
2442,4.8,NINTENDO
8614,4.8,NINTENDO
228,4.8,NINTENDO
1942,4.8,NINTENDO
2995,4.8,NINTENDO
453,4.8,NINTENDO
7014,4.8,NINTENDO
3265,4.8,NINTENDO
3274,4.8,NINTENDO
3481,4.8,NINTENDO
503,4.8,NINTENDO
1025,4.8,NINTENDO
7986,4.8,NINTENDO
1182,4.8,NINTENDO
864,4.8,NINTENDO
1189,4.8,NINTENDO
3839,4.7,NINTENDO
193,4.7,NINTENDO
477,4.7,NINTENDO
952,4.7,NINTENDO
370,4.7,NINTENDO
11505,4.6,NINTENDO
2860,4.6,NINTENDO
2693,4.6,NINTENDO
12642,4.6,NINTENDO
610,4.6,NINTENDO
7291,4.6,NINTENDO
12650,4.6,NINTENDO
2266,4.6,NINTENDO
854,4.6,NINTENDO
203,4.6,NINTENDO
753,4.6,NINTENDO
1353,4.6,NINTENDO
138,4.6,NINTENDO
1028,4.5,NINTENDO
14696,4.5,NINTENDO
4288,4.5,NINTENDO
3594,4.5,NINTENDO
5037,4.5,NINTENDO
5298,4.5,NINTENDO
3596,4.5,NINTENDO
701,4.5,NINTENDO
12335,4.5,NINTENDO
1153,4.5,NINTENDO
822,4.5,NINTENDO
1999,4.5,NINTENDO
230,4.5,NINTENDO
830,4.5,NINTENDO
6142,4.5,NINTENDO
334,4.5,NINTENDO
239,4.4,NINTENDO
238,4.4,NINTENDO
5337,4.4,NINTENDO
4995,4.4,NINTENDO
1115,4.4,NINTENDO
7641,4.4,NINTENDO
5824,4.4,NINTENDO
185,4.4,NINTENDO
169,4.4,NINTENDO
19,4.4,NINTENDO
1848,4.4,NINTENDO
3070,4.4,NINTENDO
2675,4.4,NINTENDO
859,4.4,NINTENDO
14707,4.4,NINTENDO
2010,4.4,NINTENDO
834,4.4,NINTENDO
374,4.3,NINTENDO
347,4.3,NINTENDO
9059,4.3,NINTENDO
3982,4.3,NINTENDO
2733,4.3,NINTENDO
12308,4.3,NINTENDO
412,4.3,NINTENDO
2098,4.3,NINTENDO
9622,4.3,NINTENDO
1147,4.3,NINTENDO
12290,4.2,NINTENDO
162,4.2,NINTENDO
1843,4.2,NINTENDO
2919,4.2,NINTENDO
5251,4.2,NINTENDO
423,4.2,NINTENDO
575,4.2,NINTENDO
1332,4.2,NINTENDO
4943,4.1,NINTENDO
738,4.1,NINTENDO
4947,4.1,NINTENDO
209,4.1,NINTENDO
87,4.1,NINTENDO
756,4.1,NINTENDO
9031,4.1,NINTENDO
4079,4.0,NINTENDO
5410,4.0,NINTENDO
2406,4.0,NINTENDO
1105,4.0,NINTENDO
194,4.0,NINTENDO
5438,4.0,NINTENDO
251,4.0,NINTENDO
988,4.0,NINTENDO
95,4.0,NINTENDO
7839,4.0,NINTENDO
3068,4.0,NINTENDO
173,4.0,NINTENDO
11402,3.9,NINTENDO
1417,3.9,NINTENDO
6734,3.9,NINTENDO
1165,3.9,NINTENDO
63,3.9,NINTENDO
41,3.9,NINTENDO
27,3.9,NINTENDO
1462,3.8,NINTENDO
286,3.8,NINTENDO
246,3.8,NINTENDO
137,3.7,NINTENDO
80,3.7,NINTENDO
6,3.7,NINTENDO
34,3.7,NINTENDO
150,3.7,NINTENDO
72,3.7,NINTENDO
1232,3.7,NINTENDO
2810,3.7,NINTENDO
211,3.6,NINTENDO
20,3.6,NINTENDO
11834,3.6,NINTENDO
4115,3.6,NINTENDO
454,3.6,NINTENDO
2511,3.5,NINTENDO
3952,3.5,NINTENDO
1470,3.5,NINTENDO
116,3.5,NINTENDO
5605,3.5,NINTENDO
5000,3.5,NINTENDO
893,3.4,NINTENDO
3316,3.4,NINTENDO
21,3.4,NINTENDO
13308,3.3,NINTENDO
909,3.3,NINTENDO
93,3.3,NINTENDO
255,3.3,NINTENDO
15183,3.3,NINTENDO
670,3.3,NINTENDO
308,3.2,NINTENDO
346,3.2,NINTENDO
6782,3.2,NINTENDO
7318,3.2,NINTENDO
1360,3.2,NINTENDO
3156,3.1,NINTENDO
3,3.1,NINTENDO
2088,3.1,NINTENDO
83,3.0,NINTENDO
4690,3.0,NINTENDO
128,3.0,NINTENDO
71,3.0,NINTENDO
1370,3.0,NINTENDO
15,3.0,NINTENDO
538,3.0,NINTENDO
49,2.9,NINTENDO
600,2.9,NINTENDO
338,2.8,NINTENDO
51,2.8,NINTENDO
44,2.8,NINTENDO
1708,2.7,NINTENDO
326,2.6,NINTENDO
4765,2.6,NINTENDO
437,2.6,NINTENDO
146,2.5,NINTENDO
1767,2.5,NINTENDO
325,2.5,NINTENDO
2651,2.4,NINTENDO
464,2.4,NINTENDO
75,2.4,NINTENDO
13519,2.4,NINTENDO
1957,2.3,NINTENDO
3017,2.3,NINTENDO
2504,2.2,NINTENDO
10,2.2,NINTENDO
1052,2.2,NINTENDO
1035,2.2,NINTENDO
341,2.2,NINTENDO
446,2.0,NINTENDO
190,2.0,NINTENDO
6584,2.0,NINTENDO
3146,2.0,NINTENDO
0,2.0,NINTENDO
1680,1.9,NINTENDO
8342,1.8,NINTENDO
67,1.7,NINTENDO
108,1.6,NINTENDO
2161,1.2,NINTENDO
528,0.9,NINTENDO
